1536	4
1537	4
1538	4
1539	5
1540	4
1541	5
1542	4
1543	4
1544	4
1545	4
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
512	2
1539	1
1541	1
1608	8
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
768	3
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
1608	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
768	3
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1280	5
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
1605	1
1608	32
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
1608	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
512	2
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1024	4
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1024	4
1539	1
1541	1
1606	8
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1539	1
1541	1
1608	128
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
